date,address,county,price,desc,region,latitude,longitude,apt,ed,suffix
206,"55 Ardilaun Heights, Mullingar",Westmeath,123000.0,Second-Hand Dwelling house /Apartment,Leinster,53.525327,-7.367958099999999,No,Mullingar Rural,heights
206,"Rusheen, Carrowholly, Westport",Mayo,155000.0,Second-Hand Dwelling house /Apartment,Connacht,53.8134452,-9.601947,No,Kilmeena,
206,"7 Lackabane Village, Fossa, Killarney",Kerry,313000.0,Second-Hand Dwelling house /Apartment,Munster,52.0700809,-9.5631625,No,Killarney Rural,
206,"7 Mount Anville Park, Goatstown",Dublin,978000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2939601,-6.220248499999999,No,Stillorgan-Deerpark,mount
206,"70 Glenview Park, Tallaght",Dublin,275000.0,Second-Hand Dwelling house /Apartment,Leinster,53.28923929999999,-6.3411751,No,Tallaght-Glenview,park
206,"78 Botanic Avenue, Drumcondra",Dublin,350000.0,Second-Hand Dwelling house /Apartment,Leinster,53.36839670000001,-6.2602823,No,Botanic B,avenue
206,"80 WHITECHURCH WAY, BALLYBODEN, DUBLIN 16",Dublin,175000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2745109,-6.287296599999999,No,Edmondstown,
206,"86 The Oaks, Newbridge",Kildare,185000.0,Second-Hand Dwelling house /Apartment,Leinster,53.1727215,-6.813851700000002,No,Morristownbiller,the
206,"87 Sycamore Drive, Rathnapish, Carlow",Carlow,175000.0,Second-Hand Dwelling house /Apartment,Leinster,52.8408846,-6.9165655,No,Carlow Rural,drive
206,"9 Sandyford Hall Grove, Sandyford",Dublin,390000.0,Second-Hand Dwelling house /Apartment,Leinster,53.26136,-6.214288799999999,No,Glencullen,hall
206,"Baunkyle, Corofin",Clare,335000.0,Second-Hand Dwelling house /Apartment,Munster,52.94730389999999,-9.0837412,No,Corrofin,
206,"9 The Sycamores, Freshford Road, Kilkenny",Kilkenny,215000.0,Second-Hand Dwelling house /Apartment,Leinster,52.6644078,-7.262279899999998,No,Kilkenny Rural,the
206,"90 Fitzroy Avenue, Drumcondra",Dublin,330000.0,Second-Hand Dwelling house /Apartment,Leinster,53.36180160000001,-6.2538165,No,Ballybough B,avenue
206,"28 Gleann Fia, Killeagh Road, Mogeely",Cork,170000.0,Second-Hand Dwelling house /Apartment,Munster,51.9343695,-8.050893499999999,No,Mogeely,road
206,"Banteer Road, Kanturk",Cork,173334.0,Second-Hand Dwelling house /Apartment,Munster,52.1670891,-8.901643400000003,No,Kanturk,road
206,"98  Claremont Court, Glasnevin",Dublin,362000.0,Second-Hand Dwelling house /Apartment,Leinster,53.37131189999999,-6.285228900000001,No,Cabra East A,court
206,"Ballinvilla, Castlebar",Mayo,175000.0,Second-Hand Dwelling house /Apartment,Connacht,53.8807169,-9.2684452,No,Turlough,
206,"Knockroe, Kilteely",Limerick,275000.0,Second-Hand Dwelling house /Apartment,Munster,52.51997950000001,-8.372729,No,Templebredon,
206,"Kilpatrick, Ballinea, Mullingar",Westmeath,820000.0,Second-Hand Dwelling house /Apartment,Leinster,53.505378,-7.3944174999999985,No,Hopestown,
206,"26 KILTALOWN HEIGHTS, JOBSTOWN, TALLAGHT",Dublin,142600.0,Second-Hand Dwelling house /Apartment,Leinster,53.2760408,-6.4046847,No,Tallaght-Jobstown,heights
206,"Creeragh, Ballingarry, Roscrea",Tipperary,106000.0,Second-Hand Dwelling house /Apartment,Munster,53.01835550000001,-8.030463000000001,No,Ballingarry,
206,"Gortadrislig, Lixnaw",Kerry,47000.0,Second-Hand Dwelling house /Apartment,Munster,52.3842273,-9.662773199999998,No,Ballincloher,
206,"Coolnacon, Clonroche, Enniscorthy",Wexford,198000.0,Second-Hand Dwelling house /Apartment,Leinster,52.42545399999999,-6.755819,No,Clonroche,
206,"Garendenny, Crettyard, Carlow",Carlow,63000.0,Second-Hand Dwelling house /Apartment,Leinster,52.8355554,-7.1085574000000005,No,Newtown,
206,"Clontead More, Coachford, County Cork",Cork,175000.0,Second-Hand Dwelling house /Apartment,Munster,51.9181393,-8.782905900000001,No,Magourney,
206,"1  Cove Terrace, Sandycove Avenue East, Sandycove",Dublin,1235000.0,Second-Hand Dwelling house /Apartment,Leinster,53.28698249999999,-6.1132633,No,DÃºn Laoghaire-Sandycove,terrace
206,"1 Castle Downs Croft, Seabury, Malahide",Dublin,380000.0,Second-Hand Dwelling house /Apartment,Leinster,53.4533064,-6.1814687999999975,No,Malahide-West,
206,"10 Ashfield Drive, Naas",Kildare,223000.0,Second-Hand Dwelling house /Apartment,Leinster,53.20853489999999,-6.6641701,No,Naas Rural,drive
206,"11  WASHINGTON STREET, DUBLIN 8",Dublin,75000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3322099,-6.279400799999999,No,Merchants Quay E,street
206,"117 St Peters Place, Arklow",Wicklow,127000.0,Second-Hand Dwelling house /Apartment,Leinster,52.79624010000001,-6.164152899999999,No,Arklow No 1 Urban,street
206,"12 Ashgrove Drive, Naas",Kildare,10000.0,Second-Hand Dwelling house /Apartment,Leinster,53.22449959999999,-6.655349300000001,No,Naas Rural,drive
206,"12 The Avenue, Cahir",Tipperary,165000.0,Second-Hand Dwelling house /Apartment,Munster,52.3833456,-7.914291499999999,No,Mortlestown,the
206,"139 Merrion Village, Ballsbridge",Dublin,370000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3172149,-6.207929300000001,No,Pembroke East D,
206,"26 Lissadell, Maryborough Hill, Douglas  Cork",Cork,262500.0,Second-Hand Dwelling house /Apartment,Munster,51.86781380000001,-8.4157926,No,Douglas,hill
206,"14 Boroimhe Maples, Swords, County Dublin",Dublin,233000.0,Second-Hand Dwelling house /Apartment,Leinster,53.4447684,-6.2314015,No,Swords-Forrest,
206,"143 Wedgewood, Sandyford, Dublin 16",Dublin,302000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2785379,-6.231425799999999,No,Dundrum-Balally,
206,"15 St Mary's Crescent, Walkinstown",Dublin,310000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3243328,-6.3197487999999975,No,Walkinstown B,street
206,"15 Summerfield Close, Blanchardstown, Dublin 15",Dublin,319850.0,Second-Hand Dwelling house /Apartment,Leinster,53.38747830000001,-6.3858846,No,Blanchardstown-Coolmine,close
206,"16 Cannonbrook Court, Lucan",Dublin,230000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3483404,-6.44745,No,Lucan-Heights,court
206,"17  Mount Eustace Drive, Tyrellstown",Dublin,150000.0,Second-Hand Dwelling house /Apartment,Leinster,53.42172189999999,-6.390314599999999,No,The Ward,mount
206,"Knocknacarrow, Boyle",Roscommon,240000.0,Second-Hand Dwelling house /Apartment,Connacht,53.9771934,-8.1674096,No,Oakport,
206,"17 Assumption Park, Roscrea",Tipperary,100000.0,Second-Hand Dwelling house /Apartment,Munster,52.9628965,-7.7955052999999985,No,Roscrea,park
206,"18 Melview Glen, Melview, Longford",Longford,210000.0,Second-Hand Dwelling house /Apartment,Leinster,53.76398960000001,-7.785371,No,Caldragh,
206,"183 Curragh Woods, Frankfield, Douglas",Cork,247000.0,Second-Hand Dwelling house /Apartment,Munster,51.8633831,-8.472090199999998,No,Lehenagh,
206,"2 Glenview Terrace, Farronshone, Limerick",Limerick,146000.0,Second-Hand Dwelling house /Apartment,Munster,52.6699566,-8.632707199999999,No,Castle A,terrace
206,"21 Walkinstown Park, Walkinstown, Diblin 12",Dublin,217500.0,Second-Hand Dwelling house /Apartment,Leinster,53.32096070000001,-6.338420699999999,No,Walkinstown A,park
206,"25 LANESBOROUGH VIEW, FINGLAS",Dublin,240000.0,Second-Hand Dwelling house /Apartment,Leinster,53.40293320000001,-6.2925148,No,Dubber,view
206,"26 Collins Park, Rathvilly",Carlow,85500.0,Second-Hand Dwelling house /Apartment,Leinster,52.87621609999999,-6.697988400000002,No,Rathvilly,park
206,"14 Nicholas Square, Ballymacthomas, Cork",Cork,165000.0,Second-Hand Dwelling house /Apartment,Munster,51.9029292,-8.482642599999998,No,Gurranabraher C,square
206,"Clonattin Lower, Gorey",Wexford,175000.0,Second-Hand Dwelling house /Apartment,Leinster,52.6835605,-6.2798153,No,Gorey Rural,
206,"Saffron Hill, Lovers Walk, Tivoli",Cork,430000.0,Second-Hand Dwelling house /Apartment,Munster,51.904398,-8.430718299999999,No,Tivoli A,hill
211,"Anglesboro, Kilmallock",Limerick,55000.0,Second-Hand Dwelling house /Apartment,Munster,52.3410844,-8.2892618,No,Anglesborough,
249,"APARTMENT 29, THE ANCHORAGE, WICKLOW HARBOUR",Wicklow,350000.0,Second-Hand Dwelling house /Apartment,Leinster,52.98215,-6.0396792,No,,apartment
249,"Old Pallas, Pallasgreen",Limerick,345000.0,Second-Hand Dwelling house /Apartment,Munster,52.54911,-8.35282,No,Grean,
249,"No.19 Ashfield Manor, Clonlough, Mitchelstown",Cork,330000.0,Second-Hand Dwelling house /Apartment,Munster,52.2619997,-8.2769747,No,Mitchelstown,manor
249,"Royal Oak, Mainham, Clane",Kildare,365000.0,Second-Hand Dwelling house /Apartment,Leinster,53.31334649999999,-6.698365700000001,No,Balraheen,
249,"The Cottage, Poulshone",Wexford,226000.0,Second-Hand Dwelling house /Apartment,Leinster,52.64463610000001,-6.233601699999999,No,Courtown,the
249,"Drumnacarta, Snugboro, Castkebar",Mayo,180000.0,Second-Hand Dwelling house /Apartment,Connacht,53.8550014,-9.2879257,No,Castlebar Urban,
249,"7  Glenbeg Point, Ardamine, Gorey",Wexford,128000.0,Second-Hand Dwelling house /Apartment,Leinster,52.62595899999999,-6.232448499999999,No,Ardamine,
249,"The Green, Holycross, Thurles",Tipperary,200000.0,Second-Hand Dwelling house /Apartment,Munster,52.6387004,-7.879525999999998,No,Holycross,the
249,"THE WTITE COTTAGE, BALBRIGGAN ROAD, SKERRIES",Dublin,334300.0,Second-Hand Dwelling house /Apartment,Leinster,53.58236280000001,-6.1180651999999975,No,Skerries,the
249,"Garryvadden, Blackwater, Co. Wexford",Wexford,205000.0,Second-Hand Dwelling house /Apartment,Leinster,52.4789421,-6.366176500000001,No,Castle Talbot,
249,"7 Bramley Way, Castleknock, Dublin 15",Dublin,310000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3731644,-6.385413199999999,No,Castleknock-Knockmaroon,
249,"69 Lorcan Avenue, Santry",Dublin,222000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3908286,-6.2359903,No,Beaumont A,avenue
249,"74 Brandon Road, Drimnagh, Dublin 12",Dublin,205000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3257322,-6.3261804,No,Crumlin F,road
249,"7 Orlagh View, Knocklyon",Dublin,375000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2755306,-6.3114582000000015,No,Firhouse-Ballycullen,view
249,"Military Road, Crinkle, Birr",Offaly,450000.0,Second-Hand Dwelling house /Apartment,Leinster,53.08284370000001,-7.901344599999999,No,Birr Urban,road
249,"Ballyviniter, Mallow",Cork,130000.0,Second-Hand Dwelling house /Apartment,Munster,52.13999310000001,-8.6455036,No,Mallow North Urban,
249,"Apartment 7, The Courtyard, Kilcullen",Kildare,125000.0,Second-Hand Dwelling house /Apartment,Leinster,53.131719,-6.745285099999999,Yes,Kilcullen,apartment
249,"Apartment 52  Block C2, Bow Bridge Place, Irwi Street  Kilmainham",Dublin,149950.0,Second-Hand Dwelling house /Apartment,Leinster,53.34317859999999,-6.2966281,Yes,Ushers A,apartment
249,"Hillview, Lackagh, Monasterevin",Kildare,315000.0,Second-Hand Dwelling house /Apartment,Leinster,53.1616735,-7.0350338999999975,No,Lackagh,
249,"Clonfadda, Killaloe",Clare,257000.0,Second-Hand Dwelling house /Apartment,Munster,52.7861296,-8.4695287,No,Killaloe,
249,"8 friary avenue, the steeples, dualla rd cashel",Tipperary,182500.0,Second-Hand Dwelling house /Apartment,Munster,52.51740160000001,-7.880503000000001,No,Cashel Rural,avenue
249,"Aisling, Cahirdown, Listowel",Kerry,235000.0,Second-Hand Dwelling house /Apartment,Munster,52.4478628,-9.472029699999998,No,Listowel Urban,
249,"91 Dollymount Park, Clontarf, Dublin 3",Dublin,437500.0,Second-Hand Dwelling house /Apartment,Leinster,53.36349560000001,-6.1805492,No,Clontarf East B,park
249,"8A Fforster Lawn, Lucan",Dublin,250000.0,Second-Hand Dwelling house /Apartment,Leinster,53.34816009999999,-6.4292238999999975,No,Lucan-Esker,lawn
249,"Killureagh, Cappamore",Limerick,225000.0,Second-Hand Dwelling house /Apartment,Munster,52.5923372,-8.333960300000001,No,Cappamore,
249,"Aghamore, Mohill",Leitrim,143000.0,Second-Hand Dwelling house /Apartment,Connacht,53.92182879999999,-7.8653100999999985,No,Mohill,
249,"No.5  York Street, Cork",Cork,285000.0,Second-Hand Dwelling house /Apartment,Munster,51.9017582,-8.4663799,No,St. Patrick's A,street
279,"Seskin, Donohill",Tipperary,130000.0,Second-Hand Dwelling house /Apartment,Munster,52.53828470000001,-8.1413569,No,Kilmucklin,
279,"3 Castleknock Walk, Castleknock, Dublin 15",Dublin,315000.0,Second-Hand Dwelling house /Apartment,Leinster,53.37935220000001,-6.3810265999999976,No,Castleknock-Knockmaroon,
279,"21 Woodlands, Courtown, Wexford",Wexford,260000.0,Second-Hand Dwelling house /Apartment,Leinster,52.6443556,-6.2340972999999975,No,Courtown,woodlands
281,"Neilstown, Bohermeen, Navan",Meath,245000.0,Second-Hand Dwelling house /Apartment,Leinster,53.6437683,-6.764400699999999,No,Ardbraccan,
340,"Rhine Cottage, Lynn, Mullingar",Westmeath,82500.0,Second-Hand Dwelling house /Apartment,Leinster,53.5106395,-7.341639199999999,No,Belvidere,
340,"21 Fergus Road, Terenure",Dublin,502000.0,Second-Hand Dwelling house /Apartment,Leinster,53.30821629999999,-6.285102200000001,No,Terenure D,road
340,"MILL STREET, PETTIGO",Donegal,52000.0,Second-Hand Dwelling house /Apartment,Ulster,54.5506233,-7.832968299999997,No,Pettigoe,street
340,"Mill Road, Thurles",Tipperary,205000.0,Second-Hand Dwelling house /Apartment,Munster,52.6777238,-7.798692,No,Thurles Rural,road
340,"41 Woodhaven, Kilrush Road, Ennis",Clare,185000.0,Second-Hand Dwelling house /Apartment,Munster,52.8322185,-8.998584300000003,No,Ennis Rural,road
340,"Mill Road, Glanworth",Cork,40000.0,Second-Hand Dwelling house /Apartment,Munster,52.1876684,-8.355003199999999,No,Glanworth West,road
340,"KILCROW, CLONTIBRET",Monaghan,80000.0,Second-Hand Dwelling house /Apartment,Ulster,54.19912129999999,-6.8474786,No,Clontibret,
340,"38 Vernon Avenue, Clontarf, Dublin 3",Dublin,640000.0,Second-Hand Dwelling house /Apartment,Leinster,53.36113020000001,-6.1960288,No,Clontarf East C,avenue
340,"Belass, Foxford",Mayo,147000.0,Second-Hand Dwelling house /Apartment,Connacht,53.98077259999999,-9.113245,No,Toomore,
340,"Ballinluig, Ballyfeard, Mie Bridge",Cork,128000.0,Second-Hand Dwelling house /Apartment,Munster,51.7509737,-8.4051005,No,Nohavel,
340,"Apt 46 Belgrove Park, Clontarf",Dublin,300500.0,Second-Hand Dwelling house /Apartment,Leinster,53.3683355,-6.191059699999999,Yes,Clontarf East B,apartment
340,"217 Mellifont Park, Drogheda",Louth,155000.0,Second-Hand Dwelling house /Apartment,Leinster,53.7728498,-6.4673456,No,Collon,park
340,"37 Casement Grove, Finglas, Dublin 11",Dublin,153000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3932338,-6.310344499999999,No,Finglas North B,grove
340,"47 BEECHCROFT, SUMMERHILL",Meath,162000.0,Second-Hand Dwelling house /Apartment,Leinster,53.4815648,-6.7288187000000015,No,Summerhill,
340,"36 Deerhaven Avenue, Clonee",Dublin,191000.0,Second-Hand Dwelling house /Apartment,Leinster,53.4026891,-6.4168670999999975,No,Blanchardstown-Blakestown,avenue
340,"27 cul aitinn, clybaun road, galway",Galway,625000.0,Second-Hand Dwelling house /Apartment,Connacht,53.27431800000001,-9.1083778,No,Barna,road
340,"5 Prospect Lawn, The Park, Cabinteely",Dublin,465000.0,Second-Hand Dwelling house /Apartment,Leinster,53.26244639999999,-6.161435900000002,No,Foxrock-Carrickmines,lawn
340,"11 Abberley, Killiney",Dublin,285000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2578993,-6.125816599999999,No,Killiney North,
340,"10 Annaville Grove, Dundrum",Dublin,425000.0,Second-Hand Dwelling house /Apartment,Leinster,53.29923539999999,-6.2445207,No,Clonskeagh-Windy Arbour,grove
340,"24 Watson Road, Killiney",Dublin,690000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2629399,-6.1340379,No,Ballybrack,road
340,"13 Mayfield Terrace, Ballinteer",Dublin,183000.0,Second-Hand Dwelling house /Apartment,Leinster,53.27929770000001,-6.246646900000001,No,Ballinteer-Ludford,terrace
340,"14 St. Vincent's Street West, Inchicore",Dublin,105000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3388471,-6.318506999999999,No,Kilmainham C,street
340,"54 Ashbrook, Clontarf",Dublin,470000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3686757,-6.212956399999999,No,Clontarf West C,
340,"The Old School House, Loughshinny, Skerries",Dublin,180000.0,Second-Hand Dwelling house /Apartment,Leinster,53.456684,-6.2229592,No,Swords Village,the
340,"5 Cherbury Mews, Booterstown Avenue",Dublin,370000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3022587,-6.1994941999999975,No,Blackrock-Williamstown,avenue
340,"Shanakill, Ballymacoda, Co Cork",Cork,70000.0,Second-Hand Dwelling house /Apartment,Munster,51.9161888,-7.945238700000001,No,Kilmacdonogh,
340,"APARTMENT 1008 RIVERPOINT, BISHOPS QUAY",Limerick,150000.0,Second-Hand Dwelling house /Apartment,Munster,52.66137439999999,-8.632513900000001,No,Shannon A,apartment
340,"3  Gate Lodge, Castle Road, Blackrock",Cork,300000.0,Second-Hand Dwelling house /Apartment,Munster,51.89801679999999,-8.3989276,No,Mahon A,lodge
340,"Seskin, 15 Iona Drive, North Circular Road",Limerick,305000.0,Second-Hand Dwelling house /Apartment,Munster,52.66413950000001,-8.651748999999999,No,Castle D,drive
340,"46 Royal Meadows, Kilcock",Kildare,350000.0,Second-Hand Dwelling house /Apartment,Leinster,53.39511870000001,-6.6721520000000005,No,Kilcock,
340,"15 Rory O'Connor Park, DÃÂºn Laoghaire.",Dublin,247500.0,Second-Hand Dwelling house /Apartment,Leinster,53.284712899999995,-6.1584195,No,Dun Laoghaire-Monkstown Farm,park
340,"9 Rahin Road, Ballyli",Laois,147000.0,Second-Hand Dwelling house /Apartment,Leinster,52.94763689999999,-7.0428845,No,Ballylynan,road
340,"50 Lissadel Drive, Drimnagh, Dublin 12",Dublin,170000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3317377,-6.3140480000000005,No,Crumlin E,drive
340,"7 Thorndale Park, Artane, Dublin 5",Dublin,326000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3800067,-6.2198683999999975,No,Beaumont D,park
340,"158  Childers Heights, Ballina",Mayo,135000.0,Second-Hand Dwelling house /Apartment,Connacht,54.10424449999999,-9.1588608,No,Ballina Urban,heights
340,"8 Woodfield Park, Newcastle West",Limerick,155000.0,Second-Hand Dwelling house /Apartment,Munster,52.4423015,-9.046923800000002,No,Newcastle Rural,park
340,"9 Halldene Grove, Bishopstown",Cork,325000.0,Second-Hand Dwelling house /Apartment,Munster,51.8750558,-8.535031499999999,No,Bishopstown D,grove
340,"175 Emmett Road, Inchicore",Dublin,190000.0,Second-Hand Dwelling house /Apartment,Leinster,53.33985060000001,-6.3184565999999975,No,Kilmainham C,road
340,"54 Barton Road West, Rathfarnham, Dublin 14",Dublin,445000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2872557,-6.2781863,No,Rathfarnham-Hermitage,road
340,"63 Cheffyfield Avenue, Walkinstown, Dublin 12",Dublin,315000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3139322,-6.3235892,No,Terenure-Cherryfield,avenue
340,"4 West End Court, Kilkee",Clare,286000.0,Second-Hand Dwelling house /Apartment,Munster,52.6842856,-9.648933999999999,No,Kilkee,court
1464,"3 HEATHER PARK, PAIRC NA GLOINE, KENMARE",Kerry,95000.0,Second-Hand Dwelling house /Apartment,Munster,51.883088,-9.6001385,No,Kenmare,park
1464,"30 HARDEBECK AVE, DUBLIN 12, DUBLIN",Dublin,185000.0,Second-Hand Dwelling house /Apartment,Leinster,53.320313399999996,-6.3301656999999985,No,Walkinstown B,avenue
1464,"31 FLORAVILLE AVE, CLONDALKIN DUBLIN 22, DUBLIN",Dublin,294000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3192108,-6.3892178,No,Clondalkin-Monastery,avenue
1464,"31 WOODSIDE, COURTOWN, GOREY",Wexford,96000.0,Second-Hand Dwelling house /Apartment,Leinster,52.64659920000001,-6.239725599999999,No,Courtown,
1464,"32 CHURCH VIEW, SIXMILEBRIDGE, CLARE",Clare,53000.0,Second-Hand Dwelling house /Apartment,Munster,52.74217170000001,-8.7778526,No,Sixmilebridge,view
1464,"356 St John's Park, Waterford",Waterford,51500.0,Second-Hand Dwelling house /Apartment,Munster,52.2415569,-7.1042748000000016,No,Grange South,street
1464,"27 KINGS AVE, BALLYBOUGH, DUBLIN 3",Dublin,106000.0,Second-Hand Dwelling house /Apartment,Leinster,53.35917370000001,-6.244140199999999,No,Ballybough A,avenue
1464,"37 ST RITAS AVE, GURRANEBRAHER, CORK",Cork,87000.0,Second-Hand Dwelling house /Apartment,Munster,51.903924100000005,-8.4868869,No,Gurranabraher D,street
1464,"4 MARBOROUGH CRESCENT, PORTLAOISE, LAOIS",Laois,38000.0,Second-Hand Dwelling house /Apartment,Leinster,53.0423963,-7.2804144000000015,No,Portlaoise Rural,
1464,"4 THE ARCH, VICTORIA RD, GREYSTONES",Wicklow,520000.0,Second-Hand Dwelling house /Apartment,Leinster,53.1500373,-6.0699418,No,Greystones,the
1464,"43 CHERRY GLADE, DELGANY, WICKLOW",Wicklow,349991.0,Second-Hand Dwelling house /Apartment,Leinster,53.13680249999999,-6.0819934999999985,No,Delgany,
1464,"35 QUINS COTTAGES, PROSPECT, LIMERICK",Limerick,32000.0,Second-Hand Dwelling house /Apartment,Munster,52.720907200000006,-8.5467111,No,Kiltenanlea,
1464,"26A COLLEGE ROAD, GALWAY",Galway,615000.0,Second-Hand Dwelling house /Apartment,Connacht,53.2767238,-9.040741,No,Eyre Square,road
1464,"21 GARDEN VILLAGE CRESCENT, KILPEDDER, WICKLOW",Wicklow,215500.0,Second-Hand Dwelling house /Apartment,Leinster,53.100974,-6.100670999999998,No,Newcastle Upper,
1464,"25 Castlewood Avenue, Rathmines",Dublin,929000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3226994,-6.2626735999999985,No,Rathmines West C,avenue
1464,"22 Oak Road, Connell Drive, Newbridge",Kildare,128000.0,Second-Hand Dwelling house /Apartment,Leinster,53.182736,-6.7863384999999985,No,Droighead Nua Urban,road
1464,"44 HAROLD RD, MANOR ST, DUBLIN 7",Dublin,185000.0,Second-Hand Dwelling house /Apartment,Leinster,53.31745060000001,-6.2796778999999985,No,Rathmines West E,road
1464,"2 THE BREAK, COLLA RD, SCHULL",Cork,100000.0,Second-Hand Dwelling house /Apartment,Munster,51.525462899999994,-9.5474603,No,Skull,the
1464,"2 Booterstown Avenue, Booterstown",Dublin,295000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3086127,-6.196390900000001,No,Blackrock-Williamstown,avenue
1464,"1BELMONT PLACE, COBH, CO CORK",Cork,70000.0,Second-Hand Dwelling house /Apartment,Munster,51.8546124,-8.2789334,No,Cobh Urban,place
1464,"19 Corrig Lodge, Portarlington",Laois,75000.0,Second-Hand Dwelling house /Apartment,Leinster,53.1469317,-7.178398,No,Portarlington,lodge
1464,"18 COYLIN COURT, RAMELTON, DONEGAL",Donegal,105000.0,Second-Hand Dwelling house /Apartment,Ulster,55.03910179999999,-7.653982000000001,No,Rathmelton,court
1464,"17 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE",Dublin,375000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2955286,-6.1371962,No,Dun Laoghaire-West Central,harbour
1464,"147 BELLEVUE, ISLANDBRIDGE, DUBLIN 8",Dublin,182500.0,Second-Hand Dwelling house /Apartment,Leinster,53.3468248,-6.310704899999998,No,Kilmainham B,
1464,"14 CARRIG GLEN, CALVERSTOWN, KILDARE",Kildare,247000.0,Second-Hand Dwelling house /Apartment,Leinster,53.08197500000001,-6.8027091,No,Ballyshannon,
1464,"12A/13 MEADOWVALE, BOYLE, CO ROSCOMMON",Roscommon,60000.0,Second-Hand Dwelling house /Apartment,Connacht,53.96295019999999,-8.2967538,No,Boyle Rural,
1464,"12 CREST OF THE WAVE, BUNDORAN, DONEGAL",Donegal,110000.0,Second-Hand Dwelling house /Apartment,Ulster,54.4764022,-8.313317,No,,the
1464,"25 SHANLISS RD, SANTRY, DUBLIN 9",Dublin,240000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3909764,-6.2497083999999985,No,Whitehall C,road
1464,"49 CASTLE FALLS, ROSS RD, KILLARNEY",Kerry,182500.0,Second-Hand Dwelling house /Apartment,Munster,52.04980459999999,-9.5129859,No,Killarney Urban,road
1464,"52 LISMORE RD, DUBLIN 12, DUBLIN",Dublin,130000.0,Second-Hand Dwelling house /Apartment,Leinster,53.322206099999995,-6.2976855,No,Kimmage B,road
1464,"5 GARDINER STREET UPPER, DUBLIN 1",Dublin,450000.0,Second-Hand Dwelling house /Apartment,Leinster,53.357054000000005,-6.2596478000000015,No,Rotunda A,street
1464,"SEQUOIA, NEWTOWN RD, WEXFORD",Wexford,307000.0,Second-Hand Dwelling house /Apartment,Leinster,52.34178789999999,-6.4982251999999985,No,Wexford Rural,road
1464,"Lislee, Bishopstown Road, Cork",Cork,240000.0,Second-Hand Dwelling house /Apartment,Munster,51.8769673,-8.522865099999999,No,Bishopstown E,road
1464,"LISDUFF, KILNALECK, CAVAN",Cavan,91000.0,Second-Hand Dwelling house /Apartment,Ulster,53.862224899999994,-7.3213784,No,Kilnaleck,
1464,"ISLAND HOUSE, MONASTEREVAN, KILDARE",Kildare,100000.0,Second-Hand Dwelling house /Apartment,Leinster,53.1378812,-7.0647896999999995,No,Monasterevin,house
1464,"DERRYMULLAN, BALLINASLOE, GALWAY",Galway,105000.0,Second-Hand Dwelling house /Apartment,Connacht,53.341141799999995,-8.254501099999999,No,Ballinasloe Rural,
1464,"Cuan Dor, Knocknasalla, Dungarvan",Waterford,160000.0,Second-Hand Dwelling house /Apartment,Munster,52.0907935,-7.570118799999999,No,Clonea,
1464,"CORRATOBER, CAVAN, CO CAVAN",Cavan,35000.0,Second-Hand Dwelling house /Apartment,Ulster,54.089939199999996,-7.116610499999998,No,Ashfield,
1464,"CHURCH VIEW, NENAGH, TIPPERARY",Tipperary,90000.0,Second-Hand Dwelling house /Apartment,Munster,52.86541999999999,-8.19784,No,Nenagh Rural,view
1464,"BUNANIOO, CURRANE, ACHILL",Mayo,95000.0,Second-Hand Dwelling house /Apartment,Connacht,53.87073700000001,-9.926043400000001,No,Corraun Achill,
1464,"BALLYKNOCK, CARRICK ON SUIR, WATERFORD",Waterford,125000.0,Second-Hand Dwelling house /Apartment,Munster,52.31790849999999,-7.4519305,No,Mothel,
1464,"APT 68, ST GABRIELS, JOHNSTOWN RD DUBLIN 18",Dublin,380000.0,Second-Hand Dwelling house /Apartment,Leinster,53.2644797,-6.150275799999998,No,Cabinteely-Pottery,apartment
1464,"APT 56, THE PHOENIX, RIVERPARK APTS DUBLIN 8",Dublin,162000.0,Second-Hand Dwelling house /Apartment,Leinster,53.3480922,-6.302529,No,Phoenix Park,apartment
